code,mean,map,pre,rec,f1
SynchronizationPoint,0.7446894109249115,1.0,0.14285714285714285,1.0,0.25
GroundstationConnector,0.7435724488326482,0,0,0,0
SyncTask,0.756898730993271,0.25,0.25,1.0,0.4
MyUI,0.7510624706745147,0.25,0.25,0.14285714285714285,0.18181818181818182
EmergencyStopCommand,0.797158056497574,0,0,0,0
SyncConstants,0.7681559115648269,0,0,0,0
DronologyServiceRunner,0.7371871566772461,0,0,0,0
NvecInterpolator,0.7657038778066635,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222
FRTableDisplay,0.7797165830930074,0,0,0,0
AFEmergencyComponent,0.784954891204834,0.2,0.2,0.3333333333333333,0.25
IMissionPlan,0.7795665338635444,0.3333333333333333,0.25,0.5,0.3333333333333333
MissionHandler,0.7371785259246827,0.25,0.2,1.0,0.33333333333333337
IStartstrategy,0.7530092656612396,0,0,0,0
FRMetaInfo,0.7470505158106486,0,0,0,0
AFControlsComponent,0.8322951485713324,0.25,0.16666666666666666,1.0,0.2857142857142857
WriteDispatcher,0.7388696619442532,0,0,0,0
SetStateFrequencyCommand,0.7308598518371582,0,0,0,0
RouteTask,0.801722582748958,0,0,0,0
NVECSimulator,0.7866941332817078,1.0,0.25,0.5,0.3333333333333333
IDrone,0.7943328499794006,0,0,0,0
NavigationBar,0.7916886746883393,0,0,0,0
Configuration,0.7285396218299866,1.0,0.5,0.3333333333333333,0.4
LandingStrategy,0.793710932135582,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
RemindsConnector,0.7388759173452853,0.3333333333333333,0.125,1.0,0.2222222222222222
